session_id,user_id,session_date,session_start,session_end,session_duration_minutes,pages_visited,source_channel,day_type,day_of_week,is_weekend,hour
S0000222,U00016,2023-05-31,2023-05-31 19:21:00,2023-05-31 20:30:00,69,4,Paid,Weekday,Wednesday,0,19
S0000223,U00016,2023-08-11,2023-08-11 10:20:00,2023-08-11 10:39:00,19,6,Referral,Weekday,Friday,0,10
S0000224,U00016,2023-05-27,2023-05-27 12:28:00,2023-05-27 12:40:00,12,5,Organic,Weekend,Saturday,1,12
S0000225,U00016,2023-08-31,2023-08-31 15:41:00,2023-08-31 15:58:00,17,12,Organic,Weekday,Thursday,0,15
S0000226,U00016,2023-06-07,2023-06-07 18:55:00,2023-06-07 18:56:00,1,2,Organic,Weekday,Wednesday,0,18
S0000227,U00016,2023-06-23,2023-06-23 23:45:00,2023-06-24 00:45:00,60,12,Referral,Weekday,Friday,0,23
S0000228,U00016,2023-06-30,2023-06-30 16:36:00,2023-06-30 16:48:00,12,5,Referral,Weekday,Friday,0,16
S0000229,U00016,2023-06-09,2023-06-09 04:46:00,2023-06-09 04:52:00,6,2,Referral,Weekday,Friday,0,4
S0000230,U00017,2023-09-23,2023-09-23 16:41:00,2023-09-23 16:58:00,17,1,Referral,Weekend,Saturday,1,16
S0000231,U00017,2023-10-02,2023-10-02 17:03:00,2023-10-02 18:16:00,73,22,Paid,Weekday,Monday,0,17
S0000232,U00017,2023-08-26,2023-08-26 01:15:00,2023-08-26 01:38:00,23,4,Referral,Weekend,Saturday,1,1
S0000233,U00017,2023-08-29,2023-08-29 13:50:00,2023-08-29 13:57:00,7,9,Referral,Weekday,Tuesday,0,13
S0000234,U00017,2023-10-29,2023-10-29 15:38:00,2023-10-29 16:01:00,23,1,Referral,Weekend,Sunday,1,15
S0000235,U00017,2023-09-12,2023-09-12 19:46:00,2023-09-12 20:34:00,48,9,Referral,Weekday,Tuesday,0,19
S0000236,U00017,2023-09-11,2023-09-11 16:41:00,2023-09-11 17:40:00,59,7,Referral,Weekday,Monday,0,16
S0000237,U00017,2023-08-29,2023-08-29 08:17:00,2023-08-29 08:36:00,19,3,Organic,Weekday,Tuesday,0,8
S0000238,U00017,2023-11-12,2023-11-12 01:42:00,2023-11-12 02:35:00,53,11,Organic,Weekend,Sunday,1,1
S0000239,U00017,2023-10-21,2023-10-21 20:51:00,2023-10-21 20:52:00,1,1,Organic,Weekend,Saturday,1,20
S0000240,U00017,2023-09-07,2023-09-07 16:58:00,2023-09-07 17:07:00,9,9,Organic,Weekday,Thursday,0,16
S0000241,U00017,2023-12-04,2023-12-04 06:55:00,2023-12-04 08:22:00,87,1,Referral,Weekday,Monday,0,6
S0000242,U00017,2023-11-18,2023-11-18 13:43:00,2023-11-18 14:01:00,18,3,Referral,Weekend,Saturday,1,13
S0000243,U00017,2023-11-01,2023-11-01 04:41:00,2023-11-01 05:51:00,70,10,Organic,Weekday,Wednesday,0,4
S0000244,U00017,2023-11-29,2023-11-29 01:33:00,2023-11-29 02:09:00,36,4,Organic,Weekday,Wednesday,0,1
S0000245,U00018,2023-08-17,2023-08-17 04:49:00,2023-08-17 04:50:00,1,11,Paid,Weekday,Thursday,0,4
S0000246,U00018,2023-09-21,2023-09-21 05:37:00,2023-09-21 06:10:00,33,41,Organic,Weekday,Thursday,0,5
S0000247,U00018,2023-07-30,2023-07-30 03:24:00,2023-07-30 05:17:00,113,5,Paid,Weekend,Sunday,1,3
S0000248,U00018,2023-10-20,2023-10-20 05:23:00,2023-10-20 05:52:00,29,15,Organic,Weekday,Friday,0,5
S0000249,U00018,2023-07-13,2023-07-13 06:07:00,2023-07-13 06:44:00,37,2,Referral,Weekday,Thursday,0,6
S0000250,U00018,2023-11-03,2023-11-03 09:41:00,2023-11-03 09:52:00,11,1,Paid,Weekday,Friday,0,9
S0000251,U00018,2023-10-09,2023-10-09 04:19:00,2023-10-09 05:20:00,61,5,Referral,Weekday,Monday,0,4
S0000252,U00018,2023-09-08,2023-09-08 14:03:00,2023-09-08 14:08:00,5,6,Referral,Weekday,Friday,0,14
S0000253,U00018,2023-07-17,2023-07-17 20:21:00,2023-07-17 20:40:00,19,3,Organic,Weekday,Monday,0,20
S0000255,U00018,2023-08-06,2023-08-06 04:00:00,2023-08-06 04:14:00,14,8,Referral,Weekend,Sunday,1,4
S0000256,U00018,2023-08-28,2023-08-28 18:25:00,2023-08-28 18:39:00,14,10,Referral,Weekday,Monday,0,18
S0000257,U00018,2023-10-05,2023-10-05 07:06:00,2023-10-05 07:22:00,16,5,Organic,Weekday,Thursday,0,7
S0000258,U00018,2023-10-08,2023-10-08 16:11:00,2023-10-08 16:52:00,41,3,Organic,Weekend,Sunday,1,16
S0000259,U00019,2023-06-06,2023-06-06 22:00:00,2023-06-06 22:28:00,28,5,Paid,Weekday,Tuesday,0,22
S0000260,U00019,2023-07-12,2023-07-12 21:03:00,2023-07-12 21:27:00,24,2,Organic,Weekday,Wednesday,0,21
S0000261,U00019,2023-06-13,2023-06-13 01:47:00,2023-06-13 01:49:00,2,1,Organic,Weekday,Tuesday,0,1
S0000262,U00019,2023-08-01,2023-08-01 17:34:00,2023-08-01 17:42:00,8,5,Referral,Weekday,Tuesday,0,17
S0000263,U00019,2023-07-26,2023-07-26 20:13:00,2023-07-26 20:22:00,9,3,Referral,Weekday,Wednesday,0,20
S0000264,U00019,2023-08-25,2023-08-25 11:07:00,2023-08-25 11:53:00,46,3,Organic,Weekday,Friday,0,11
S0000265,U00019,2023-06-12,2023-06-12 08:05:00,2023-06-12 08:19:00,14,8,Paid,Weekday,Monday,0,8
S0000266,U00019,2023-09-22,2023-09-22 07:31:00,2023-09-22 07:41:00,10,5,Organic,Weekday,Friday,0,7
S0000267,U00019,2023-09-21,2023-09-21 14:52:00,2023-09-21 15:31:00,39,15,Paid,Weekday,Thursday,0,14
S0000268,U00019,2023-06-22,2023-06-22 13:13:00,2023-06-22 13:16:00,3,14,Organic,Weekday,Thursday,0,13
S0000269,U00020,2024-01-11,2024-01-11 12:14:00,2024-01-11 12:26:00,12,20,Organic,Weekday,Thursday,0,12
S0000270,U00020,2023-10-27,2023-10-27 23:37:00,2023-10-27 23:50:00,13,2,Organic,Weekday,Friday,0,23
S0000271,U00020,2024-02-09,2024-02-09 15:53:00,2024-02-09 16:13:00,20,2,Paid,Weekday,Friday,0,15
S0000272,U00020,2023-11-20,2023-11-20 10:04:00,2023-11-20 10:05:00,1,1,Referral,Weekday,Monday,0,10
S0000273,U00020,2024-01-09,2024-01-09 05:48:00,2024-01-09 05:50:00,2,1,Organic,Weekday,Tuesday,0,5
S0000274,U00020,2023-11-03,2023-11-03 14:03:00,2023-11-03 14:05:00,2,6,Organic,Weekday,Friday,0,14
S0000275,U00020,2024-01-06,2024-01-06 16:09:00,2024-01-06 16:13:00,4,3,Referral,Weekend,Saturday,1,16
S0000276,U00020,2023-12-16,2023-12-16 08:25:00,2023-12-16 09:10:00,45,4,Organic,Weekend,Saturday,1,8
S0000277,U00020,2024-02-14,2024-02-14 20:11:00,2024-02-14 20:33:00,22,1,Organic,Weekday,Wednesday,0,20
S0000278,U00020,2023-12-15,2023-12-15 01:30:00,2023-12-15 01:34:00,4,1,Referral,Weekday,Friday,0,1
S0000279,U00020,2023-10-27,2023-10-27 14:31:00,2023-10-27 14:34:00,3,2,Referral,Weekday,Friday,0,14
S0000280,U00020,2024-02-05,2024-02-05 03:20:00,2024-02-05 03:23:00,3,1,Referral,Weekday,Monday,0,3
S0000281,U00020,2024-01-27,2024-01-27 00:25:00,2024-01-27 00:27:00,2,4,Organic,Weekend,Saturday,1,0
S0000282,U00020,2023-11-08,2023-11-08 12:14:00,2023-11-08 12:18:00,4,3,Organic,Weekday,Wednesday,0,12
S0000283,U00020,2023-10-25,2023-10-25 16:22:00,2023-10-25 16:36:00,14,6,Paid,Weekday,Wednesday,0,16
S0000284,U00021,2023-05-25,2023-05-25 19:28:00,2023-05-25 20:09:00,41,13,Paid,Weekday,Thursday,0,19
S0000285,U00021,2023-04-05,2023-04-05 04:43:00,2023-04-05 04:44:00,1,2,Paid,Weekday,Wednesday,0,4
S0000287,U00021,2023-02-14,2023-02-14 13:08:00,2023-02-14 13:12:00,4,2,Organic,Weekday,Tuesday,0,13
S0000288,U00021,2023-03-14,2023-03-14 14:32:00,2023-03-14 14:41:00,9,4,Referral,Weekday,Tuesday,0,14
S0000289,U00021,2023-04-15,2023-04-15 19:38:00,2023-04-15 19:57:00,19,3,Organic,Weekend,Saturday,1,19
S0000290,U00021,2023-04-25,2023-04-25 11:27:00,2023-04-25 11:39:00,12,7,Referral,Weekday,Tuesday,0,11
S0000291,U00021,2023-03-23,2023-03-23 01:45:00,2023-03-23 01:46:00,1,2,Referral,Weekday,Thursday,0,1
S0000292,U00021,2023-02-10,2023-02-10 12:28:00,2023-02-10 12:52:00,24,12,Referral,Weekday,Friday,0,12
S0000293,U00021,2023-02-13,2023-02-13 19:08:00,2023-02-13 19:22:00,14,4,Paid,Weekday,Monday,0,19
S0000294,U00021,2023-03-07,2023-03-07 18:25:00,2023-03-07 18:27:00,2,3,Referral,Weekday,Tuesday,0,18
S0000295,U00021,2023-05-27,2023-05-27 23:59:00,2023-05-28 00:14:00,15,2,Organic,Weekend,Saturday,1,23
S0000296,U00021,2023-03-18,2023-03-18 12:02:00,2023-03-18 12:08:00,6,3,Paid,Weekend,Saturday,1,12
S0000297,U00021,2023-03-12,2023-03-12 01:51:00,2023-03-12 01:52:00,1,2,Paid,Weekend,Sunday,1,1
S0000298,U00021,2023-04-10,2023-04-10 17:58:00,2023-04-10 18:02:00,4,2,Referral,Weekday,Monday,0,17
S0000299,U00021,2023-05-02,2023-05-02 18:11:00,2023-05-02 18:13:00,2,12,Paid,Weekday,Tuesday,0,18
S0000300,U00022,2023-08-07,2023-08-07 22:58:00,2023-08-07 23:29:00,31,4,Organic,Weekday,Monday,0,22
S0000301,U00022,2023-05-21,2023-05-21 15:37:00,2023-05-21 15:38:00,1,4,Organic,Weekend,Sunday,1,15
S0000302,U00022,2023-06-02,2023-06-02 02:37:00,2023-06-02 02:54:00,17,7,Referral,Weekday,Friday,0,2
S0000303,U00022,2023-05-15,2023-05-15 16:56:00,2023-05-15 17:07:00,11,1,Referral,Weekday,Monday,0,16
S0000304,U00022,2023-04-29,2023-04-29 10:00:00,2023-04-29 10:06:00,6,3,Organic,Weekend,Saturday,1,10
S0000305,U00022,2023-06-26,2023-06-26 11:50:00,2023-06-26 12:10:00,20,5,Organic,Weekday,Monday,0,11
S0000306,U00022,2023-06-03,2023-06-03 06:27:00,2023-06-03 06:35:00,8,22,Organic,Weekend,Saturday,1,6
S0000307,U00022,2023-08-11,2023-08-11 17:44:00,2023-08-11 18:02:00,18,2,Paid,Weekday,Friday,0,17
S0000308,U00022,2023-07-19,2023-07-19 22:03:00,2023-07-19 22:05:00,2,1,Referral,Weekday,Wednesday,0,22
S0000309,U00022,2023-07-25,2023-07-25 18:05:00,2023-07-25 18:10:00,5,1,Paid,Weekday,Tuesday,0,18
S0000310,U00022,2023-07-08,2023-07-08 04:30:00,2023-07-08 04:34:00,4,2,Paid,Weekend,Saturday,1,4
S0000311,U00022,2023-05-26,2023-05-26 16:31:00,2023-05-26 16:34:00,3,12,Organic,Weekday,Friday,0,16
S0000312,U00022,2023-05-15,2023-05-15 12:03:00,2023-05-15 12:04:00,1,4,Referral,Weekday,Monday,0,12
S0000313,U00022,2023-08-23,2023-08-23 05:29:00,2023-08-23 05:39:00,10,21,Organic,Weekday,Wednesday,0,5
S0000314,U00022,2023-08-12,2023-08-12 23:38:00,2023-08-12 23:40:00,2,3,Organic,Weekend,Saturday,1,23
S0000315,U00022,2023-05-27,2023-05-27 03:59:00,2023-05-27 05:08:00,69,11,Organic,Weekend,Saturday,1,3
S0000316,U00023,2023-06-25,2023-06-25 08:53:00,2023-06-25 08:56:00,3,6,Referral,Weekend,Sunday,1,8
S0000317,U00023,2023-05-04,2023-05-04 22:43:00,2023-05-04 23:36:00,53,5,Paid,Weekday,Thursday,0,22
S0000318,U00023,2023-06-26,2023-06-26 18:25:00,2023-06-26 18:41:00,16,2,Organic,Weekday,Monday,0,18
S0000319,U00023,2023-08-25,2023-08-25 00:51:00,2023-08-25 01:20:00,29,2,Organic,Weekday,Friday,0,0
S0000320,U00023,2023-06-27,2023-06-27 10:55:00,2023-06-27 11:02:00,7,3,Referral,Weekday,Tuesday,0,10
S0000321,U00023,2023-07-03,2023-07-03 11:18:00,2023-07-03 11:32:00,14,2,Paid,Weekday,Monday,0,11
S0000322,U00023,2023-08-28,2023-08-28 19:34:00,2023-08-28 19:36:00,2,5,Referral,Weekday,Monday,0,19
S0000323,U00023,2023-08-24,2023-08-24 15:05:00,2023-08-24 15:11:00,6,5,Paid,Weekday,Thursday,0,15
S0000324,U00023,2023-08-23,2023-08-23 01:22:00,2023-08-23 01:25:00,3,4,Paid,Weekday,Wednesday,0,1
S0000325,U00023,2023-05-03,2023-05-03 13:42:00,2023-05-03 13:57:00,15,1,Paid,Weekday,Wednesday,0,13
S0000326,U00023,2023-05-11,2023-05-11 11:08:00,2023-05-11 11:16:00,8,1,Referral,Weekday,Thursday,0,11
S0000327,U00023,2023-07-06,2023-07-06 07:34:00,2023-07-06 07:35:00,1,24,Organic,Weekday,Thursday,0,7
S0000328,U00023,2023-05-02,2023-05-02 02:51:00,2023-05-02 02:58:00,7,9,Referral,Weekday,Tuesday,0,2
S0000329,U00023,2023-05-11,2023-05-11 17:28:00,2023-05-11 17:33:00,5,6,Referral,Weekday,Thursday,0,17
S0000330,U00023,2023-07-16,2023-07-16 17:27:00,2023-07-16 17:55:00,28,5,Paid,Weekend,Sunday,1,17
S0000331,U00023,2023-06-19,2023-06-19 05:02:00,2023-06-19 05:14:00,12,3,Paid,Weekday,Monday,0,5
S0000332,U00023,2023-06-16,2023-06-16 00:24:00,2023-06-16 00:32:00,8,14,Paid,Weekday,Friday,0,0
S0000333,U00023,2023-08-19,2023-08-19 19:08:00,2023-08-19 19:43:00,35,17,Paid,Weekend,Saturday,1,19
S0000334,U00023,2023-08-02,2023-08-02 14:11:00,2023-08-02 14:13:00,2,7,Referral,Weekday,Wednesday,0,14
S0000335,U00024,2023-09-14,2023-09-14 14:28:00,2023-09-14 14:29:00,1,7,Referral,Weekday,Thursday,0,14
S0000336,U00024,2023-08-07,2023-08-07 02:56:00,2023-08-07 03:13:00,17,10,Referral,Weekday,Monday,0,2
S0000337,U00024,2023-07-04,2023-07-04 02:15:00,2023-07-04 02:18:00,3,8,Paid,Weekday,Tuesday,0,2
S0000338,U00024,2023-06-03,2023-06-03 00:13:00,2023-06-03 00:17:00,4,1,Paid,Weekend,Saturday,1,0
S0000339,U00024,2023-06-14,2023-06-14 18:58:00,2023-06-14 19:01:00,3,9,Organic,Weekday,Wednesday,0,18
S0000340,U00024,2023-06-17,2023-06-17 06:20:00,2023-06-17 06:41:00,21,4,Paid,Weekend,Saturday,1,6
S0000341,U00024,2023-05-28,2023-05-28 10:18:00,2023-05-28 10:26:00,8,11,Referral,Weekend,Sunday,1,10
S0000342,U00024,2023-08-25,2023-08-25 15:49:00,2023-08-25 15:58:00,9,9,Organic,Weekday,Friday,0,15
S0000343,U00024,2023-06-25,2023-06-25 10:14:00,2023-06-25 10:25:00,11,3,Paid,Weekend,Sunday,1,10
S0000344,U00024,2023-06-07,2023-06-07 22:19:00,2023-06-07 22:31:00,12,2,Organic,Weekday,Wednesday,0,22
S0000345,U00024,2023-07-24,2023-07-24 23:28:00,2023-07-24 23:55:00,27,4,Paid,Weekday,Monday,0,23
S0000346,U00024,2023-07-25,2023-07-25 02:16:00,2023-07-25 02:21:00,5,12,Paid,Weekday,Tuesday,0,2
S0000347,U00024,2023-08-03,2023-08-03 14:53:00,2023-08-03 15:02:00,9,4,Paid,Weekday,Thursday,0,14
S0000348,U00024,2023-08-19,2023-08-19 04:04:00,2023-08-19 04:51:00,47,5,Organic,Weekend,Saturday,1,4
S0000349,U00024,2023-09-08,2023-09-08 08:51:00,2023-09-08 08:53:00,2,15,Paid,Weekday,Friday,0,8
S0000350,U00024,2023-07-21,2023-07-21 23:39:00,2023-07-21 23:58:00,19,3,Paid,Weekday,Friday,0,23
S0000351,U00024,2023-07-08,2023-07-08 14:19:00,2023-07-08 14:21:00,2,8,Organic,Weekend,Saturday,1,14
S0000352,U00024,2023-06-29,2023-06-29 09:57:00,2023-06-29 10:16:00,19,4,Referral,Weekday,Thursday,0,9
S0000353,U00024,2023-06-16,2023-06-16 21:26:00,2023-06-16 22:10:00,44,8,Organic,Weekday,Friday,0,21
S0000354,U00024,2023-07-31,2023-07-31 11:00:00,2023-07-31 11:03:00,3,2,Referral,Weekday,Monday,0,11
S0000355,U00024,2023-09-02,2023-09-02 10:16:00,2023-09-02 10:21:00,5,7,Paid,Weekend,Saturday,1,10
S0000356,U00024,2023-06-04,2023-06-04 18:14:00,2023-06-04 18:15:00,1,5,Organic,Weekend,Sunday,1,18
S0000357,U00024,2023-06-09,2023-06-09 17:41:00,2023-06-09 18:09:00,28,11,Paid,Weekday,Friday,0,17
S0000358,U00025,2023-08-18,2023-08-18 05:33:00,2023-08-18 05:35:00,2,10,Organic,Weekday,Friday,0,5
S0000359,U00025,2023-10-20,2023-10-20 06:25:00,2023-10-20 06:27:00,2,3,Referral,Weekday,Friday,0,6
S0000360,U00025,2023-10-20,2023-10-20 17:56:00,2023-10-20 18:27:00,31,1,Referral,Weekday,Friday,0,17
S0000361,U00025,2023-10-10,2023-10-10 03:53:00,2023-10-10 03:58:00,5,7,Organic,Weekday,Tuesday,0,3
S0000362,U00025,2023-10-18,2023-10-18 04:28:00,2023-10-18 04:53:00,25,6,Paid,Weekday,Wednesday,0,4
S0000363,U00025,2023-10-02,2023-10-02 12:22:00,2023-10-02 12:45:00,23,4,Referral,Weekday,Monday,0,12
S0000364,U00025,2023-09-10,2023-09-10 11:40:00,2023-09-10 11:45:00,5,3,Referral,Weekend,Sunday,1,11
S0000365,U00025,2023-10-18,2023-10-18 04:02:00,2023-10-18 04:06:00,4,12,Organic,Weekday,Wednesday,0,4
S0000366,U00025,2023-10-02,2023-10-02 07:44:00,2023-10-02 08:01:00,17,3,Organic,Weekday,Monday,0,7
S0000367,U00025,2023-08-29,2023-08-29 23:34:00,2023-08-29 23:46:00,12,15,Organic,Weekday,Tuesday,0,23
S0000368,U00025,2023-10-13,2023-10-13 16:31:00,2023-10-13 16:34:00,3,5,Organic,Weekday,Friday,0,16
S0000369,U00025,2023-07-10,2023-07-10 22:31:00,2023-07-10 22:45:00,14,5,Organic,Weekday,Monday,0,22
S0000370,U00025,2023-10-30,2023-10-30 08:38:00,2023-10-30 08:39:00,1,11,Organic,Weekday,Monday,0,8
S0000371,U00026,2023-10-05,2023-10-05 03:17:00,2023-10-05 03:40:00,23,13,Organic,Weekday,Thursday,0,3
S0000372,U00026,2023-09-14,2023-09-14 06:49:00,2023-09-14 07:13:00,24,1,Organic,Weekday,Thursday,0,6
S0000373,U00026,2023-07-19,2023-07-19 09:28:00,2023-07-19 09:45:00,17,5,Organic,Weekday,Wednesday,0,9
S0000374,U00026,2023-10-18,2023-10-18 17:05:00,2023-10-18 17:16:00,11,7,Referral,Weekday,Wednesday,0,17
S0000375,U00026,2023-09-11,2023-09-11 02:19:00,2023-09-11 03:13:00,54,13,Organic,Weekday,Monday,0,2
S0000376,U00026,2023-09-06,2023-09-06 07:24:00,2023-09-06 07:35:00,11,1,Organic,Weekday,Wednesday,0,7
S0000377,U00026,2023-10-24,2023-10-24 18:20:00,2023-10-25 22:00:00,1660,10,Organic,Weekday,Tuesday,0,18
S0000378,U00026,2023-10-26,2023-10-26 17:12:00,2023-10-26 17:14:00,2,13,Referral,Weekday,Thursday,0,17
S0000379,U00026,2023-09-14,2023-09-14 06:19:00,2023-09-14 06:59:00,40,4,Organic,Weekday,Thursday,0,6
S0000380,U00026,2023-10-15,2023-10-15 12:06:00,2023-10-15 12:23:00,17,3,Referral,Weekend,Sunday,1,12
S0000381,U00026,2023-07-30,2023-07-30 13:54:00,2023-07-30 13:55:00,1,3,Organic,Weekend,Sunday,1,13
S0000382,U00026,2023-08-29,2023-08-29 03:45:00,2023-08-29 04:17:00,32,1,Paid,Weekday,Tuesday,0,3
S0000383,U00026,2023-09-29,2023-09-29 09:50:00,2023-09-29 09:58:00,8,3,Paid,Weekday,Friday,0,9
S0000384,U00026,2023-09-02,2023-09-02 03:56:00,2023-09-02 04:11:00,15,13,Referral,Weekend,Saturday,1,3
S0000385,U00026,2023-08-09,2023-08-09 23:27:00,2023-08-09 23:35:00,8,3,Referral,Weekday,Wednesday,0,23
S0000386,U00026,2023-08-22,2023-08-22 09:55:00,2023-08-22 10:21:00,26,4,Organic,Weekday,Tuesday,0,9
S0000387,U00026,2023-10-23,2023-10-23 16:14:00,2023-10-23 16:19:00,5,4,Organic,Weekday,Monday,0,16
S0000388,U00026,2023-09-25,2023-09-25 16:46:00,2023-09-25 16:49:00,3,1,Referral,Weekday,Monday,0,16
S0000389,U00026,2023-09-23,2023-09-23 23:05:00,2023-09-23 23:18:00,13,3,Paid,Weekend,Saturday,1,23
S0000390,U00026,2023-09-27,2023-09-27 20:09:00,2023-09-27 20:58:00,49,3,Organic,Weekday,Wednesday,0,20
S0000391,U00026,2023-07-09,2023-07-09 12:24:00,2023-07-09 12:41:00,17,6,Referral,Weekend,Sunday,1,12
S0000392,U00026,2023-10-17,2023-10-17 13:47:00,2023-10-17 13:48:00,1,6,Referral,Weekday,Tuesday,0,13
S0000393,U00027,2023-07-19,2023-07-19 09:30:00,2023-07-19 09:31:00,1,29,Referral,Weekday,Wednesday,0,9
S0000394,U00027,2023-06-20,2023-06-20 21:58:00,2023-06-20 22:11:00,13,5,Referral,Weekday,Tuesday,0,21
S0000395,U00027,2023-08-02,2023-08-02 13:48:00,2023-08-02 13:49:00,1,7,Organic,Weekday,Wednesday,0,13
S0000396,U00027,2023-08-23,2023-08-23 15:31:00,2023-08-23 15:35:00,4,12,Paid,Weekday,Wednesday,0,15
S0000397,U00027,2023-06-15,2023-06-15 21:26:00,2023-06-15 21:30:00,4,2,Referral,Weekday,Thursday,0,21
S0000398,U00027,2023-05-23,2023-05-23 02:19:00,2023-05-23 02:20:00,1,4,Organic,Weekday,Tuesday,0,2
S0000399,U00027,2023-07-04,2023-07-04 20:38:00,2023-07-04 20:54:00,16,1,Referral,Weekday,Tuesday,0,20
S0000400,U00027,2023-08-04,2023-08-04 03:17:00,2023-08-04 03:46:00,29,4,Referral,Weekday,Friday,0,3
S0000401,U00027,2023-08-23,2023-08-23 16:48:00,2023-08-23 17:02:00,14,3,Referral,Weekday,Wednesday,0,16
S0000402,U00027,2023-07-19,2023-07-19 16:44:00,2023-07-19 16:54:00,10,5,Referral,Weekday,Wednesday,0,16
S0000403,U00028,2023-06-06,2023-06-06 00:36:00,2023-06-06 01:15:00,39,15,Paid,Weekday,Tuesday,0,0
S0000404,U00028,2023-07-19,2023-07-19 04:03:00,2023-07-19 04:12:00,9,2,Paid,Weekday,Wednesday,0,4
S0000405,U00028,2023-05-24,2023-05-24 15:41:00,2023-05-24 16:01:00,20,3,Referral,Weekday,Wednesday,0,15
S0000406,U00028,2023-07-17,2023-07-17 10:20:00,2023-07-17 10:21:00,1,1,Paid,Weekday,Monday,0,10
S0000407,U00028,2023-04-15,2023-04-15 10:39:00,2023-04-15 11:04:00,25,6,Organic,Weekend,Saturday,1,10
S0000408,U00028,2023-06-09,2023-06-09 23:02:00,2023-06-09 23:03:00,1,2,Referral,Weekday,Friday,0,23
S0000409,U00028,2023-06-10,2023-06-10 16:02:00,2023-06-10 16:07:00,5,6,Referral,Weekend,Saturday,1,16
S0000410,U00028,2023-04-05,2023-04-05 13:21:00,2023-04-05 13:22:00,1,1,Paid,Weekday,Wednesday,0,13
S0000411,U00028,2023-06-15,2023-06-15 23:05:00,2023-06-15 23:37:00,32,1,Paid,Weekday,Thursday,0,23
S0000412,U00028,2023-04-05,2023-04-05 00:57:00,2023-04-05 01:18:00,21,2,Paid,Weekday,Wednesday,0,0
S0000413,U00029,2023-06-19,2023-06-19 19:55:00,2023-06-19 20:20:00,25,10,Paid,Weekday,Monday,0,19
S0000414,U00029,2023-06-23,2023-06-23 03:19:00,2023-06-23 03:54:00,35,3,Paid,Weekday,Friday,0,3
S0000415,U00029,2023-06-19,2023-06-19 01:55:00,2023-06-19 02:17:00,22,2,Referral,Weekday,Monday,0,1
S0000416,U00029,2023-06-14,2023-06-14 20:13:00,2023-06-14 20:19:00,6,12,Paid,Weekday,Wednesday,0,20
S0000417,U00029,2023-05-20,2023-05-20 11:31:00,2023-05-20 11:32:00,1,1,Organic,Weekend,Saturday,1,11
S0000418,U00029,2023-07-03,2023-07-03 22:27:00,2023-07-03 22:31:00,4,1,Paid,Weekday,Monday,0,22
S0000419,U00029,2023-06-09,2023-06-09 00:41:00,2023-06-09 00:45:00,4,5,Paid,Weekday,Friday,0,0
S0000420,U00029,2023-06-23,2023-06-23 19:28:00,2023-06-23 19:38:00,10,12,Paid,Weekday,Friday,0,19
S0000421,U00029,2023-05-18,2023-05-18 23:34:00,2023-05-19 00:08:00,34,3,Referral,Weekday,Thursday,0,23
S0000422,U00030,2023-10-25,2023-10-25 22:46:00,2023-10-25 23:03:00,17,2,Paid,Weekday,Wednesday,0,22
S0000423,U00030,2023-09-07,2023-09-07 06:53:00,2023-09-07 07:12:00,19,3,Organic,Weekday,Thursday,0,6
S0000424,U00030,2023-10-29,2023-10-29 18:17:00,2023-10-29 18:33:00,16,3,Paid,Weekend,Sunday,1,18
S0000425,U00030,2023-09-25,2023-09-25 13:43:00,2023-09-25 13:49:00,6,15,Organic,Weekday,Monday,0,13
S0000426,U00030,2023-10-13,2023-10-13 19:44:00,2023-10-13 20:12:00,28,1,Organic,Weekday,Friday,0,19
S0000427,U00030,2023-09-24,2023-09-24 18:07:00,2023-09-24 18:47:00,40,4,Organic,Weekend,Sunday,1,18
S0000428,U00030,2023-10-05,2023-10-05 10:18:00,2023-10-05 11:02:00,44,9,Referral,Weekday,Thursday,0,10
S0000429,U00030,2023-09-21,2023-09-21 10:41:00,2023-09-21 10:52:00,11,1,Referral,Weekday,Thursday,0,10
S0000430,U00030,2023-09-17,2023-09-17 15:28:00,2023-09-17 15:34:00,6,4,Organic,Weekend,Sunday,1,15
S0000431,U00030,2023-10-03,2023-10-03 00:00:00,2023-10-03 00:20:00,20,2,Paid,Weekday,Tuesday,0,0
S0000432,U00030,2023-08-10,2023-08-10 22:33:00,2023-08-10 22:36:00,3,10,Paid,Weekday,Thursday,0,22
S0000433,U00030,2023-08-17,2023-08-17 21:46:00,2023-08-17 23:09:00,83,4,Paid,Weekday,Thursday,0,21
S0000434,U00031,2024-02-09,2024-02-09 19:19:00,2024-02-09 19:20:00,1,13,Organic,Weekday,Friday,0,19
S0000435,U00031,2023-11-28,2023-11-28 15:47:00,2023-11-28 15:49:00,2,5,Referral,Weekday,Tuesday,0,15
S0000436,U00031,2024-01-18,2024-01-18 10:14:00,2024-01-18 10:20:00,6,5,Organic,Weekday,Thursday,0,10
S0000437,U00031,2024-01-02,2024-01-02 06:56:00,2024-01-02 07:17:00,21,9,Paid,Weekday,Tuesday,0,6
S0000438,U00031,2024-01-03,2024-01-03 05:28:00,2024-01-03 05:32:00,4,1,Paid,Weekday,Wednesday,0,5
S0000439,U00031,2023-11-12,2023-11-12 03:52:00,2023-11-12 03:54:00,2,12,Paid,Weekend,Sunday,1,3
S0000440,U00031,2023-12-11,2023-12-11 16:34:00,2023-12-11 17:15:00,41,5,Referral,Weekday,Monday,0,16
