user_id,signup_month,last_active_date,last_active_missing,total_sessions,active_months,has_sessions,churned,churn_date,customer_lifetime_days
U01435,2023-06-01,2023-10-17 23:42:00,0,19,4,1,1,2023-07-14,138
U01436,2023-02-01,2023-06-19 20:26:00,0,16,5,1,0,,138
U01437,2023-06-01,2023-09-03 18:30:00,0,16,4,1,0,,94
U01438,2023-01-01,2023-05-20 23:48:00,0,13,4,1,0,,139
U01439,2023-08-01,2023-12-17 15:00:00,0,10,5,1,0,,138
U01440,2023-09-01,2024-01-18 22:26:00,0,13,5,1,1,2023-12-15,139
U01441,2023-03-01,2023-07-03 13:38:00,0,14,5,1,0,,124
U01442,2023-07-01,2023-10-24 06:36:00,0,14,4,1,0,,115
U01443,2023-07-01,2023-11-11 12:20:00,0,20,5,1,1,2023-09-15,133
U01444,2023-04-01,2023-07-27 23:32:00,0,12,4,1,0,,117
U01445,2023-01-01,2023-05-09 22:54:00,0,11,5,1,1,2023-02-26,128
U01446,2023-03-01,2023-07-25 21:59:00,0,19,5,1,0,,146
U01447,2023-01-01,2023-05-20 14:45:00,0,12,5,1,0,,139
U01448,2023-05-01,2023-09-04 22:00:00,0,17,5,1,0,,126
U01449,2023-01-01,2023-05-24 14:27:00,0,8,3,1,1,2023-03-18,143
U01450,2023-02-01,2023-06-19 02:53:00,0,7,4,1,0,,138
U01451,2023-03-01,2023-05-31 12:40:00,0,16,3,1,0,,91
U01452,2023-07-01,2023-11-08 16:50:00,0,18,5,1,0,,130
U01453,2023-05-01,2023-09-07 02:18:00,0,12,5,1,0,,129
U01454,2023-03-01,2023-07-10 15:19:00,0,16,4,1,0,,131
U01455,2023-01-01,2023-05-01 00:03:00,0,15,4,1,1,2023-01-29,120
U01456,2023-02-01,2023-06-18 23:37:00,0,19,5,1,0,,137
U01457,2023-03-01,2023-07-10 12:34:00,0,10,5,1,0,,131
U01458,2023-09-01,2024-01-16 18:13:00,0,24,4,1,0,,137
U01459,2023-05-01,2023-09-20 09:37:00,0,9,5,1,1,2023-09-13,142
U01460,2023-09-01,2023-12-29 11:30:00,0,11,4,1,1,2023-09-28,119
U01461,2023-04-01,2023-07-30 13:54:00,0,12,4,1,0,,120
U01462,2023-04-01,2023-08-08 00:15:00,0,11,5,1,0,,129
U01463,2023-07-01,2023-11-20 18:29:00,0,22,5,1,0,,142
U01464,2023-01-01,2023-05-21 16:28:00,0,18,5,1,0,,140
U01465,2023-04-01,2023-08-12 22:54:00,0,17,5,1,0,,133
U01466,2023-05-01,2023-08-25 10:04:00,0,16,4,1,1,2023-08-08,116
U01467,2023-02-01,2023-06-06 16:52:00,0,12,5,1,0,,125
U01468,2023-09-01,2024-01-04 21:14:00,0,16,4,1,0,,125
U01469,2023-09-01,2024-01-14 22:05:00,0,17,5,1,0,,135
U01470,2023-02-01,2023-06-21 14:10:00,0,16,5,1,1,2023-04-07,140
U01471,2023-04-01,2023-08-18 14:51:00,0,13,5,1,0,,139
U01472,2023-05-01,2023-09-09 05:06:00,0,13,4,1,0,,131
U01473,2023-02-01,2023-06-16 02:38:00,0,12,5,1,0,,135
U01474,2023-05-01,2023-09-26 03:53:00,0,9,5,1,1,2023-08-07,148
U01475,2023-06-01,2023-09-30 11:05:00,0,13,4,1,0,,121
U01476,2023-03-01,2023-06-20 06:07:00,0,19,4,1,1,2023-06-27,111
U01477,2023-01-01,2023-04-11 09:26:00,0,13,4,1,1,2023-04-07,100
U01478,2023-03-01,2023-07-26 05:58:00,0,14,4,1,1,2023-05-30,147
U01479,2023-08-01,2023-11-20 13:11:00,0,12,4,1,0,,111
U01480,2023-02-01,2023-06-17 06:52:00,0,15,5,1,1,2023-06-11,136
U01481,2023-04-01,2023-07-26 19:38:00,0,21,4,1,0,,116
U01482,2023-07-01,2023-11-12 15:25:00,0,15,5,1,1,2023-11-09,134
U01483,2023-07-01,2023-11-11 03:37:00,0,12,4,1,0,,133
U01484,2023-03-01,2023-07-18 09:09:00,0,15,4,1,0,,139
U01485,2023-01-01,2023-05-16 05:24:00,0,18,5,1,0,,135
U01486,2023-08-01,2023-11-23 05:54:00,0,12,3,1,0,,114
U01487,2023-10-01,2024-02-10 14:55:00,0,19,5,1,1,2023-12-17,132
U01488,2023-07-01,2023-11-05 06:12:00,0,19,5,1,0,,127
U01489,2023-01-01,2023-05-10 13:50:00,0,18,5,1,0,,129
U01490,2023-09-01,2023-12-17 12:46:00,0,11,4,1,0,,107
U01491,2023-08-01,2023-12-03 02:53:00,0,13,4,1,0,,124
U01492,2023-05-01,2023-08-30 18:58:00,0,13,3,1,0,,121
U01493,2023-09-01,2024-01-20 12:05:00,0,19,4,1,0,,141
U01494,2023-10-01,2024-02-04 08:02:00,0,20,5,1,0,,126
U01495,2023-06-01,2023-10-07 13:40:00,0,10,4,1,1,2023-08-16,128
U01496,2023-02-01,2023-06-11 18:28:00,0,17,4,1,0,,130
U01497,2023-05-01,2023-08-22 01:23:00,0,15,4,1,0,,113
U01498,2023-07-01,2023-11-13 12:23:00,0,12,4,1,1,2023-10-11,135
U01499,2023-01-01,2023-05-23 14:25:00,0,10,4,1,0,,142
U01500,2023-03-01,2023-07-19 22:07:00,0,10,4,1,1,2023-06-20,140
U01501,2023-09-01,2023-12-30 18:51:00,0,14,4,1,0,,120
U01502,2023-09-01,2023-12-08 13:25:00,0,18,4,1,0,,98
U01503,2023-06-01,2023-10-07 11:02:00,0,16,5,1,0,,128
U01504,2023-09-01,2024-01-10 11:23:00,0,11,5,1,0,,131
U01505,2023-07-01,2023-11-07 12:43:00,0,11,5,1,0,,129
U01506,2023-02-01,2023-05-31 10:32:00,0,17,4,1,0,,119
U01507,2023-10-01,2024-02-18 14:18:00,0,14,5,1,0,,140
U01508,2023-09-01,2024-01-08 13:59:00,0,18,5,1,0,,129
U01509,2023-03-01,2023-06-28 00:08:00,0,10,4,1,1,2023-03-27,119
U01510,2023-01-01,2023-05-06 19:23:00,0,15,5,1,0,,125
U01511,2023-07-01,2023-11-12 09:10:00,0,12,4,1,0,,134
U01512,2023-10-01,2024-02-05 11:40:00,0,13,5,1,0,,127
U01513,2023-06-01,2023-09-29 06:05:00,0,14,4,1,0,,120
U01514,2023-04-01,2023-08-02 22:23:00,0,14,4,1,1,2023-06-26,123
U01515,2023-07-01,2023-10-31 06:26:00,0,11,4,1,1,2023-08-23,122
U01516,2023-08-01,2023-12-17 16:08:00,0,14,5,1,1,2023-09-26,138
U01517,2023-08-01,2023-12-28 19:10:00,0,16,4,1,1,2023-10-21,149
U01518,2023-08-01,2023-12-13 03:20:00,0,21,5,1,0,,134
U01519,2023-04-01,2023-08-22 17:21:00,0,12,5,1,0,,143
U01520,2023-07-01,2023-10-06 23:09:00,0,23,4,1,0,,97
U01521,2023-09-01,2024-01-21 01:07:00,0,15,5,1,0,,142
U01522,2023-02-01,2023-05-31 10:12:00,0,12,3,1,0,,119
U01523,2023-09-01,2023-12-31 03:09:00,0,14,4,1,1,2023-12-28,121
U01524,2023-07-01,2023-11-25 15:13:00,0,18,4,1,0,,147
U01525,2023-04-01,2023-08-05 15:52:00,0,18,5,1,0,,126
U01526,2023-07-01,2023-11-12 04:05:00,0,16,3,1,0,,134
U01527,2023-04-01,2023-07-22 00:23:00,0,4,3,1,0,,112
U01528,2023-08-01,2023-11-21 12:19:00,0,15,4,1,0,,112
U01529,2023-03-01,2023-06-28 09:53:00,0,17,4,1,0,,119
U01530,2023-09-01,2024-01-02 16:32:00,0,16,5,1,0,,123
U01531,2023-01-01,2023-04-11 17:38:00,0,8,4,1,0,,100
U01532,2023-01-01,2023-04-25 20:35:00,0,9,3,1,0,,114
U01533,2023-10-01,2024-02-20 20:40:00,0,15,5,1,0,,142
U01534,2023-04-01,2023-07-27 02:17:00,0,20,4,1,1,2023-07-25,117
U01535,2023-03-01,2023-06-28 09:38:00,0,13,3,1,0,,119
U01536,2023-06-01,2023-09-30 15:02:00,0,14,3,1,0,,121
U01537,2023-08-01,2023-12-01 05:49:00,0,10,5,1,0,,122
U01538,2023-05-01,2023-08-30 02:25:00,0,13,4,1,0,,121
U01539,2023-06-01,2023-10-14 13:16:00,0,15,4,1,0,,135
U01540,2023-03-01,2023-06-22 14:22:00,0,21,4,1,0,,113
U01541,2023-09-01,2024-01-11 00:45:00,0,6,4,1,0,,132
U01542,2023-10-01,2024-02-01 11:17:00,0,13,5,1,0,,123
U01543,2023-10-01,2024-01-25 04:12:00,0,20,4,1,0,,116
U01544,2023-04-01,2023-08-13 07:12:00,0,23,4,1,0,,134
U01545,2023-05-01,2023-09-11 09:38:00,0,15,4,1,0,,133
U01546,2023-03-01,2023-06-20 04:03:00,0,9,4,1,0,,111
U01547,2023-10-01,2024-01-25 12:56:00,0,20,4,1,1,2024-01-23,116
U01548,2023-03-01,2023-06-22 14:27:00,0,10,4,1,0,,113
U01549,2023-09-01,2024-01-01 05:05:00,0,21,5,1,0,,122
U01550,2023-08-01,2023-11-28 20:53:00,0,6,3,1,0,,119
U01551,2023-08-01,2023-11-29 12:12:00,0,15,4,1,0,,120
U01552,2023-02-01,2023-06-20 10:24:00,0,26,4,1,1,2023-05-19,139
U01553,2023-03-01,2023-07-14 12:13:00,0,12,5,1,0,,135
U01554,2023-01-01,2023-05-07 07:55:00,0,16,4,1,0,,126
U01555,2023-03-01,2023-07-18 23:17:00,0,12,4,1,0,,139
U01556,2023-05-01,2023-09-02 23:56:00,0,11,5,1,0,,124
U01557,2023-06-01,2023-09-28 10:44:00,0,19,4,1,0,,119
U01558,2023-01-01,2023-05-05 10:44:00,0,17,5,1,0,,124
U01559,2023-02-01,2023-06-21 01:37:00,0,14,4,1,1,2023-04-14,140
U01560,2023-10-01,2024-01-28 07:03:00,0,14,4,1,0,,119
U01561,2023-10-01,2024-02-06 14:40:00,0,11,5,1,0,,128
U01562,2023-09-01,2024-01-12 09:29:00,0,18,5,1,0,,133
U01563,2023-01-01,2023-04-30 21:51:00,0,19,3,1,0,,119
U01564,2023-08-01,2023-11-24 23:07:00,0,19,4,1,1,2023-09-26,115
U01565,2023-01-01,2023-05-11 14:28:00,0,11,5,1,0,,130
U01566,2023-05-01,2023-08-30 09:18:00,0,17,4,1,1,2023-07-23,121
U01567,2023-08-01,2023-12-12 18:22:00,0,16,4,1,0,,133
U01568,2023-07-01,2023-10-16 08:01:00,0,7,3,1,1,2023-09-26,107
U01569,2023-04-01,2023-08-07 06:38:00,0,22,5,1,1,2023-05-21,128
U01570,2023-08-01,2023-12-14 02:07:00,0,14,5,1,0,,135
U01571,2023-02-01,2023-06-02 10:51:00,0,20,5,1,1,2023-04-05,121
U01572,2023-09-01,2024-01-10 21:29:00,0,13,5,1,0,,131
U01573,2023-01-01,2023-05-15 22:08:00,0,15,5,1,0,,134
U01574,2023-10-01,2024-02-04 18:18:00,0,8,5,1,1,2024-01-05,126
U01575,2023-03-01,2023-07-07 20:12:00,0,18,5,1,0,,128
U01576,2023-01-01,2023-05-01 14:35:00,0,12,5,1,0,,120
U01577,2023-03-01,2023-07-18 09:12:00,0,17,5,1,1,2023-04-05,139
U01578,2023-06-01,2023-10-07 09:44:00,0,13,5,1,0,,128
U01579,2023-06-01,2023-09-23 16:15:00,0,15,4,1,0,,114
U01580,2023-10-01,2024-01-12 17:56:00,0,13,4,1,0,,103
U01581,2023-06-01,2023-10-08 17:57:00,0,16,4,1,0,,129
U01582,2023-04-01,2023-07-19 02:36:00,0,16,4,1,0,,109
U01583,2023-09-01,2023-12-30 22:12:00,0,20,4,1,1,2023-11-10,120
U01584,2023-10-01,2024-01-23 11:55:00,0,11,4,1,0,,114
U01585,2023-02-01,2023-06-16 00:56:00,0,16,4,1,0,,135
U01586,2023-04-01,2023-08-06 10:17:00,0,9,4,1,0,,127
U01587,2023-07-01,2023-11-01 21:35:00,0,17,5,1,0,,123
U01588,2023-09-01,2024-01-26 05:25:00,0,20,4,1,0,,147
U01589,2023-01-01,2023-05-01 13:07:00,0,6,4,1,0,,120
U01590,2023-06-01,2023-10-23 12:38:00,0,17,4,1,0,,144
U01591,2023-05-01,2023-07-30 09:04:00,0,14,3,1,1,2023-07-21,90
U01592,2023-06-01,2023-10-02 21:51:00,0,11,4,1,0,,123
U01593,2023-07-01,2023-11-12 19:16:00,0,10,4,1,0,,134
U01594,2023-05-01,2023-09-19 10:01:00,0,13,4,1,0,,141
U01595,2023-07-01,2023-10-29 21:50:00,0,19,4,1,0,,120
U01596,2023-08-01,2023-12-10 00:42:00,0,19,5,1,0,,131
U01597,2023-06-01,2023-09-28 20:31:00,0,12,4,1,0,,119
U01598,2023-09-01,2024-01-14 23:42:00,0,14,5,1,1,2023-11-14,135
U01599,2023-03-01,2023-07-14 03:04:00,0,11,4,1,0,,135
U01600,2023-01-01,2023-05-04 22:11:00,0,13,5,1,1,2023-04-18,123
U01601,2023-04-01,2023-07-21 08:22:00,0,18,4,1,0,,111
U01602,2023-04-01,2023-08-06 12:17:00,0,8,4,1,1,2023-07-11,127
U01603,2023-08-01,2023-12-06 07:29:00,0,11,5,1,1,2023-08-27,127
U01604,2023-03-01,2023-06-19 14:40:00,0,11,4,1,1,2023-05-30,110
U01605,2023-06-01,2023-10-14 18:29:00,0,16,5,1,0,,135
U01606,2023-02-01,2023-06-06 10:20:00,0,16,5,1,0,,125
U01607,2023-05-01,2023-09-04 13:26:00,0,15,5,1,1,2023-08-06,126
U01608,2023-10-01,2024-02-14 17:37:00,0,9,4,1,0,,136
U01609,2023-07-01,2023-11-19 03:13:00,0,9,4,1,1,2023-11-02,141
U01610,2023-07-01,2023-11-08 10:44:00,0,18,4,1,1,2023-09-08,130
U01611,2023-01-01,2023-04-08 06:37:00,0,9,4,1,0,,97
U01612,2023-03-01,2023-06-23 16:38:00,0,12,4,1,0,,114
U01613,2023-02-01,2023-05-23 11:31:00,0,13,4,1,0,,111
U01614,2023-02-01,2023-06-04 00:09:00,0,18,5,1,0,,123
U01615,2023-02-01,2023-06-24 03:12:00,0,16,5,1,1,2023-04-18,143
U01616,2023-06-01,2023-10-01 05:25:00,0,16,5,1,1,2023-07-05,122
U01617,2023-05-01,2023-09-17 08:34:00,0,19,5,1,0,,139
U01618,2023-07-01,2023-11-17 16:03:00,0,8,5,1,1,2023-11-17,139
U01619,2023-03-01,2023-07-13 16:57:00,0,17,5,1,0,,134
U01620,2023-03-01,2023-06-24 14:56:00,0,20,4,1,0,,115
U01621,2023-06-01,2023-09-28 09:00:00,0,16,4,1,0,,119
U01622,2023-07-01,2023-11-05 20:33:00,0,18,5,1,1,2023-08-31,127
U01623,2023-10-01,2024-01-30 09:32:00,0,17,4,1,1,2023-11-24,121
U01624,2023-01-01,2023-05-22 10:45:00,0,13,5,1,0,,141
U01625,2023-07-01,2023-11-08 13:36:00,0,17,5,1,0,,130
U01626,2023-02-01,2023-06-07 01:58:00,0,18,5,1,0,,126
U01627,2023-06-01,2023-10-24 07:57:00,0,19,5,1,1,2023-09-05,145
U01628,2023-09-01,2024-01-05 16:55:00,0,14,5,1,0,,126
U01629,2023-04-01,2023-08-02 03:50:00,0,11,5,1,0,,123
U01630,2023-05-01,2023-09-05 08:15:00,0,21,5,1,0,,127
U01631,2023-04-01,2023-07-27 00:14:00,0,16,4,1,0,,117
U01632,2023-10-01,2024-01-22 09:20:00,0,15,4,1,0,,113
U01633,2023-10-01,2024-02-05 21:33:00,0,16,5,1,0,,127
U01634,2023-02-01,2023-06-04 00:36:00,0,20,5,1,0,,123
U01635,2023-04-01,2023-08-05 14:57:00,0,24,5,1,0,,126
U01636,2023-06-01,2023-10-09 13:32:00,0,21,5,1,0,,130
U01637,2023-05-01,2023-08-18 18:26:00,0,20,4,1,0,,109
U01638,2023-02-01,2023-05-26 11:55:00,0,11,3,1,0,,114
U01639,2023-09-01,2024-01-04 01:56:00,0,14,5,1,0,,125
U01640,2023-06-01,2023-09-14 12:00:00,0,18,4,1,0,,105
U01641,2023-10-01,2024-02-14 06:02:00,0,9,5,1,1,2024-02-04,136
U01642,2023-06-01,2023-10-05 13:56:00,0,14,5,1,1,2023-09-25,126
U01643,2023-01-01,2023-04-25 08:12:00,0,22,4,1,1,2023-03-23,114
U01644,2023-04-01,2023-08-14 05:44:00,0,18,5,1,0,,135
U01645,2023-07-01,2023-10-19 17:13:00,0,13,4,1,0,,110
U01646,2023-06-01,2023-10-12 15:02:00,0,13,5,1,1,2023-08-31,133
U01647,2023-08-01,2023-12-03 19:32:00,0,17,5,1,0,,124
U01648,2023-09-01,2024-01-05 08:32:00,0,20,5,1,1,2023-10-14,126
U01649,2023-03-01,2023-07-20 19:43:00,0,12,3,1,0,,141
U01650,2023-05-01,2023-08-24 13:51:00,0,9,3,1,0,,115
U01651,2023-04-01,2023-08-01 04:00:00,0,17,5,1,1,2023-05-31,122
U01652,2023-02-01,2023-06-09 14:19:00,0,4,4,1,0,,128
U01653,2023-09-01,2024-01-02 18:48:00,0,16,5,1,0,,123
U01654,2023-10-01,2024-02-18 18:44:00,0,22,5,1,0,,140
U01655,2023-04-01,2023-08-12 11:35:00,0,11,5,1,0,,133
U01656,2023-05-01,2023-09-11 12:30:00,0,16,5,1,1,2023-08-01,133
U01657,2023-08-01,2023-12-22 03:21:00,0,17,4,1,0,,143
U01658,2023-07-01,2023-11-14 04:31:00,0,16,4,1,0,,136
U01659,2023-05-01,2023-09-07 02:17:00,0,15,4,1,0,,129
U01660,2023-09-01,2024-01-08 18:26:00,0,23,5,1,0,,129
U01661,2023-07-01,2023-11-16 04:24:00,0,11,5,1,0,,138
U01662,2023-01-01,2023-05-03 02:21:00,0,21,5,1,0,,122
U01663,2023-03-01,2023-07-22 17:51:00,0,11,5,1,0,,143
U01664,2023-08-01,2023-12-11 19:00:00,0,20,5,1,0,,132
U01665,2023-10-01,2024-02-14 05:03:00,0,19,5,1,1,2023-12-28,136
U01666,2023-03-01,2023-07-09 22:50:00,0,16,5,1,0,,130
U01667,2023-01-01,2023-05-08 13:05:00,0,12,5,1,1,2023-03-13,127
U01668,2023-04-01,2023-07-28 03:41:00,0,11,3,1,0,,118
U01669,2023-07-01,2023-10-07 08:07:00,0,11,4,1,0,,98
U01670,2023-04-01,2023-08-12 14:11:00,0,21,5,1,1,2023-06-02,133
U01671,2023-07-01,2023-11-08 14:29:00,0,12,4,1,0,,130
U01672,2023-01-01,2023-05-21 08:05:00,0,12,5,1,0,,140
U01673,2023-06-01,2023-10-11 06:02:00,0,20,5,1,1,2023-09-27,132
U01674,2023-09-01,2024-01-01 12:57:00,0,14,5,1,0,,122
U01675,2023-05-01,2023-09-04 21:51:00,0,23,5,1,0,,126
U01676,2023-10-01,2024-02-08 20:47:00,0,13,5,1,0,,130
U01677,2023-07-01,2023-11-08 13:38:00,0,16,5,1,0,,130
U01678,2023-02-01,2023-06-08 07:13:00,0,17,5,1,0,,127
U01679,2023-07-01,2023-11-04 03:41:00,0,16,4,1,0,,126
U01680,2023-07-01,2023-11-05 13:32:00,0,11,4,1,0,,127
U01681,2023-09-01,2024-01-02 22:39:00,0,18,5,1,1,2023-11-13,123
U01682,2023-01-01,2023-05-02 05:08:00,0,13,5,1,0,,121
U01683,2023-08-01,2023-12-11 22:59:00,0,21,5,1,0,,132
U01684,2023-02-01,2023-06-02 08:06:00,0,12,5,1,1,2023-06-06,121
U01685,2023-05-01,2023-09-20 17:03:00,0,17,5,1,0,,142
U01686,2023-04-01,2023-08-03 21:34:00,0,14,5,1,1,2023-07-04,124
U01687,2023-03-01,2023-05-29 15:09:00,0,13,3,1,0,,89
U01688,2023-06-01,2023-10-16 11:57:00,0,14,5,1,1,2023-08-25,137
U01689,2023-09-01,2023-12-19 12:02:00,0,12,3,1,0,,109
U01690,2023-03-01,2023-07-09 13:48:00,0,15,5,1,0,,130
U01691,2023-05-01,2023-09-02 19:47:00,0,13,5,1,0,,124
U01692,2023-10-01,2024-02-18 08:17:00,0,12,4,1,0,,140
U01693,2023-03-01,2023-06-29 07:31:00,0,11,4,1,0,,120
U01694,2023-10-01,2024-02-06 13:21:00,0,12,4,1,0,,128
U01695,2023-03-01,2023-06-24 16:11:00,0,14,3,1,0,,115
U01696,2023-09-01,2024-01-20 17:13:00,0,7,4,1,0,,141
U01697,2023-10-01,2024-02-13 17:02:00,0,19,5,1,1,2023-11-17,135
U01698,2023-05-01,2023-09-23 04:28:00,0,17,5,1,0,,145
U01699,2023-08-01,2023-12-12 15:31:00,0,19,4,1,0,,133
U01700,2023-09-01,2024-01-01 01:26:00,0,15,5,1,0,,122
U01701,2023-07-01,2023-11-14 05:24:00,0,16,4,1,0,,136
U01702,2023-10-01,2024-02-22 09:21:00,0,15,5,1,0,,144
U01703,2023-09-01,2023-12-27 11:58:00,0,15,4,1,0,,117
U01704,2023-06-01,2023-10-17 09:36:00,0,15,5,1,0,,138
U01705,2023-02-01,2023-06-03 11:51:00,0,9,4,1,1,2023-03-07,122
U01706,2023-07-01,2023-11-02 16:35:00,0,12,5,1,0,,124
U01707,2023-01-01,2023-04-28 10:37:00,0,13,4,1,0,,117
U01708,2023-09-01,2023-12-29 12:07:00,0,10,2,1,0,,119
U01709,2023-02-01,2023-06-19 21:24:00,0,19,5,1,1,2023-03-24,138
U01710,2023-01-01,2023-05-05 09:53:00,0,13,5,1,0,,124
U01711,2023-03-01,2023-06-13 23:06:00,0,16,4,1,0,,104
U01712,2023-03-01,2023-06-06 04:48:00,0,10,3,1,0,,97
U01713,2023-01-01,2023-04-18 15:02:00,0,13,4,1,1,2023-02-02,107
U01714,2023-08-01,2023-11-24 04:12:00,0,20,4,1,1,2023-12-02,115
U01715,2023-09-01,2024-01-15 20:39:00,0,9,4,1,1,2023-11-01,136
U01716,2023-09-01,2024-01-01 16:30:00,0,12,5,1,0,,122
U01717,2023-10-01,2024-02-12 20:44:00,0,19,4,1,0,,134
U01718,2023-03-01,2023-07-08 05:17:00,0,11,5,1,1,2023-06-19,129
U01719,2023-04-01,2023-08-28 21:05:00,0,14,4,1,1,2023-08-10,149
U01720,2023-10-01,2024-02-02 12:31:00,0,15,5,1,0,,124
U01721,2023-04-01,2023-07-31 12:01:00,0,10,4,1,0,,121
U01722,2023-01-01,2023-04-19 11:42:00,0,14,4,1,0,,108
U01723,2023-03-01,2023-06-25 06:44:00,0,16,4,1,1,2023-05-15,116
U01724,2023-07-01,2023-10-27 03:50:00,0,8,4,1,0,,118
U01725,2023-06-01,2023-09-24 11:07:00,0,10,3,1,0,,115
U01726,2023-02-01,2023-06-08 15:45:00,0,9,4,1,0,,127
U01727,2023-10-01,2024-02-17 10:53:00,0,9,4,1,0,,139
U01728,2023-10-01,2024-01-16 17:56:00,0,9,4,1,0,,107
U01729,2023-07-01,2023-11-04 07:00:00,0,12,5,1,0,,126
U01730,2023-07-01,2023-11-20 16:55:00,0,19,4,1,0,,142
U01731,2023-10-01,2024-02-07 08:22:00,0,14,5,1,0,,129
U01732,2023-04-01,2023-06-29 03:23:00,0,15,3,1,0,,89
U01733,2023-10-01,2024-02-08 07:49:00,0,12,5,1,1,2023-10-27,130
U01734,2023-06-01,2023-09-25 02:00:00,0,10,4,1,0,,116
U01735,2023-07-01,2023-11-12 00:40:00,0,18,4,1,0,,134
U01736,2023-03-01,2023-06-28 15:12:00,0,15,4,1,0,,119
U01737,2023-03-01,2023-07-12 20:43:00,0,13,5,1,1,2023-07-12,133
U01738,2023-09-01,2024-01-16 00:49:00,0,13,5,1,1,2024-01-07,137
U01739,2023-10-01,2024-01-30 15:10:00,0,12,4,1,0,,121
U01740,2023-01-01,2023-05-23 08:22:00,0,5,3,1,1,2023-04-24,142
U01741,2023-01-01,2023-05-02 07:47:00,0,18,5,1,1,2023-05-02,121
U01742,2023-08-01,2023-12-19 20:53:00,0,13,4,1,1,2023-11-14,140
U01743,2023-02-01,2023-06-07 07:17:00,0,14,4,1,0,,126
U01744,2023-04-01,2023-08-15 04:11:00,0,14,5,1,0,,136
U01745,2023-01-01,2023-05-17 03:17:00,0,9,5,1,1,2023-03-10,136
U01746,2023-09-01,2024-01-22 10:51:00,0,20,5,1,0,,143
U01747,2023-01-01,2023-05-26 07:27:00,0,18,4,1,1,2023-04-13,145
U01748,2023-09-01,2024-01-09 19:48:00,0,18,5,1,0,,130
U01749,2023-04-01,2023-07-29 21:38:00,0,18,4,1,0,,119
U01750,2023-04-01,2023-06-23 18:25:00,0,11,3,1,0,,83
U01751,2023-09-01,2024-01-08 09:31:00,0,13,4,1,1,2023-12-18,129
U01752,2023-04-01,2023-08-20 12:24:00,0,10,5,1,0,,141
U01753,2023-01-01,2023-05-19 04:32:00,0,14,4,1,0,,138
U01754,2023-01-01,2023-04-28 13:02:00,0,13,4,1,1,2023-02-21,117
U01755,2023-05-01,2023-09-19 16:58:00,0,13,5,1,0,,141
U01756,2023-07-01,2023-11-13 09:17:00,0,16,5,1,0,,135
U01757,2023-04-01,2023-08-08 19:28:00,0,12,5,1,0,,129
U01758,2023-02-01,2023-05-24 10:16:00,0,17,4,1,0,,112
U01759,2023-05-01,2023-09-18 05:04:00,0,15,4,1,0,,140
U01760,2023-06-01,2023-10-16 00:14:00,0,13,3,1,0,,137
U01761,2023-04-01,2023-08-20 21:28:00,0,13,4,1,0,,141
U01762,2023-08-01,2023-12-05 13:14:00,0,8,5,1,1,2023-12-19,126
U01763,2023-01-01,2023-04-22 16:53:00,0,10,4,1,1,2023-02-25,111
U01764,2023-07-01,2023-11-21 15:45:00,0,10,3,1,0,,143
U01765,2023-10-01,2024-02-11 10:30:00,0,19,5,1,1,2024-01-26,133
U01766,2023-05-01,2023-09-18 03:34:00,0,15,4,1,1,2023-08-29,140
U01767,2023-09-01,2024-01-12 21:18:00,0,17,5,1,1,2023-10-10,133
U01768,2023-10-01,2024-02-04 12:35:00,0,18,5,1,0,,126
U01769,2023-08-01,2023-12-01 19:43:00,0,17,5,1,1,2023-09-16,122
U01770,2023-09-01,2023-12-26 13:08:00,0,8,4,1,1,2023-12-11,116
U01771,2023-08-01,2023-12-20 17:49:00,0,11,4,1,1,2023-10-28,141
U01772,2023-01-01,2023-04-24 06:02:00,0,15,3,1,0,,113
U01773,2023-05-01,2023-09-10 17:20:00,0,13,5,1,1,2023-09-08,132
U01774,2023-04-01,2023-08-17 21:39:00,0,13,4,1,1,2023-08-12,138
U01775,2023-07-01,2023-11-18 16:31:00,0,16,4,1,0,,140
U01776,2023-10-01,2024-01-27 02:13:00,0,15,4,1,0,,118
U01777,2023-05-01,2023-09-01 23:18:00,0,12,5,1,0,,123
U01778,2023-02-01,2023-06-17 19:10:00,0,20,4,1,1,2023-03-08,136
U01779,2023-06-01,2023-10-13 11:44:00,0,12,4,1,1,2023-10-05,134
U01780,2023-04-01,2023-07-25 13:17:00,0,11,4,1,0,,115
U01781,2023-07-01,2023-10-11 03:29:00,0,16,4,1,0,,102
U01782,2023-05-01,2023-09-14 04:12:00,0,15,5,1,0,,136
U01783,2023-04-01,2023-08-06 08:26:00,0,14,5,1,0,,127
U01784,2023-04-01,2023-08-01 23:26:00,0,14,5,1,1,2023-08-01,122
U01785,2023-05-01,2023-08-15 21:13:00,0,9,4,1,0,,106
U01786,2023-04-01,2023-08-25 15:49:00,0,20,4,1,1,2023-05-13,146
U01787,2023-07-01,2023-10-19 18:03:00,0,12,4,1,0,,110
U01788,2023-03-01,2023-07-01 18:51:00,0,15,5,1,1,2023-05-03,122
U01789,2023-09-01,2024-01-03 12:56:00,0,15,5,1,1,2023-11-14,124
U01790,2023-10-01,2024-02-02 23:30:00,0,14,5,1,1,2023-11-21,124
U01791,2023-07-01,2023-10-05 12:29:00,0,16,4,1,0,,96
U01792,2023-09-01,2024-01-04 04:19:00,0,17,5,1,1,2023-11-21,125
U01793,2023-09-01,2024-01-04 16:10:00,0,15,5,1,0,,125
